input_desc,target_desc,index,match_fuzzy,score_fuzzy,match_tfidf,score_tfidf,match_embed,score_embed,match_o3
"salad dressing, caesar, low calorie","salad dressing, caesar, low calorie",771,"salad dressing, caesar, low calorie",100.0,"salad dressing, caesar, low calorie",1.0,"salad dressing, caesar, low calorie",0.99999946,"salad dressing, caesar, low calorie"
"cranberry juice, unsweetened","cranberry juice, unsweetened",772,"cranberry juice, unsweetened",100.0,"cranberry juice, unsweetened",1.0,"cranberry juice, unsweetened",0.9999999,"cranberry juice, unsweetened"
"oil, soybean, salad or cooking","oil, soybean, salad or cooking",773,"oil, soybean, salad or cooking",100.0,"oil, soybean, salad or cooking",1.0000000000000002,"oil, soybean, salad or cooking",0.99999994,"oil, soybean, salad or cooking"
"candies, mars snackfood us, milky way bar","candies, mars snackfood us, milky way bar",774,"candies, mars snackfood us, milky way bar",100.0,"candies, mars snackfood us, milky way bar",1.0,"candies, mars snackfood us, milky way bar",0.9999999,"candies, mars snackfood us, milky way bar"
"restaurant, family style, fried mozzarella sticks","restaurant, family style, fried mozzarella sticks",775,"restaurant, family style, fried mozzarella sticks",100.0,"restaurant, family style, fried mozzarella sticks",1.0,"restaurant, family style, fried mozzarella sticks",1.0000004,"restaurant, family style, fried mozzarella sticks"
"orange juice, raw (includes foods for usda's food distribution program)","orange juice, raw",776,"oranges, raw, navels (includes foods for usda's food distribution program)",90.32258064516128,"oranges, raw, navels (includes foods for usda's food distribution program)",0.8542484459078292,"oranges, raw, navels (includes foods for usda's food distribution program)",0.9572565,"oranges, raw, navels (includes foods for usda's food distribution program)"
"chicken pot pie, frozen entree, prepared","chicken pot pie, frozen entree, prepared",777,"chicken pot pie, frozen entree, prepared",100.0,"chicken pot pie, frozen entree, prepared",1.0000000000000002,"chicken pot pie, frozen entree, prepared",0.99999976,"chicken pot pie, frozen entree, prepared"
"hot pockets, meatballs & mozzarella stuffed sandwich, frozen","hot pockets, meatballs & mozzarella stuffed sandwich, frozen",778,"hot pockets, meatballs & mozzarella stuffed sandwich, frozen",100.0,"hot pockets, meatballs & mozzarella stuffed sandwich, frozen",1.0,"hot pockets, meatballs & mozzarella stuffed sandwich, frozen",1.0000004,"hot pockets, meatballs & mozzarella stuffed sandwich, frozen"
"cheese, mexican, blend, reduced fat","cheese, mexican, blend, reduced fat",779,"cheese, mexican, blend, reduced fat",100.0,"cheese, mexican, blend, reduced fat",1.0,"cheese, mexican, blend, reduced fat",1.0000004,"cheese, mexican, blend, reduced fat"
"fish, halibut, atlantic and pacific, raw","fish, halibut, atlantic and pacific, raw",780,"fish, halibut, atlantic and pacific, raw",100.0,"fish, halibut, atlantic and pacific, raw",1.0,"fish, halibut, atlantic and pacific, raw",1.0000004,"fish, halibut, atlantic and pacific, raw"
"focaccia, italian flatbread, plain","focaccia, italian flatbread, plain",781,"focaccia, italian flatbread, plain",100.0,"focaccia, italian flatbread, plain",1.0,"focaccia, italian flatbread, plain",0.99999994,"focaccia, italian flatbread, plain"
"mollusks, oyster, eastern, wild, raw","mollusks, oyster, eastern, wild, raw",782,"mollusks, oyster, eastern, wild, raw",100.0,"mollusks, oyster, eastern, wild, raw",1.0000000000000002,"mollusks, oyster, eastern, wild, raw",1.0000004,"mollusks, oyster, eastern, wild, raw"
"soup, beef noodle, canned, condensed","soup, beef noodle, canned, condensed",783,"soup, beef noodle, canned, condensed",100.0,"soup, beef noodle, canned, condensed",1.0000000000000002,"soup, beef noodle, canned, condensed",1.0000002,"soup, beef noodle, canned, condensed"
"candies, hershey, reesesticks crispy wafers, peanut butter, milk chocolate","candies, hershey, reesesticks crispy wafers, peanut butter, milk chocolate",784,"candies, hershey, reesesticks crispy wafers, peanut butter, milk chocolate",100.0,"candies, hershey, reesesticks crispy wafers, peanut butter, milk chocolate",1.0000000000000002,"candies, hershey, reesesticks crispy wafers, peanut butter, milk chocolate",1.0000005,"candies, hershey, reesesticks crispy wafers, peanut butter, milk chocolate"
"salad dressing, blue or roquefort cheese, low calorie","salad dressing, blue or roquefort cheese, low calorie",785,"salad dressing, blue or roquefort cheese, low calorie",100.0,"salad dressing, blue or roquefort cheese, low calorie",1.0000000000000002,"salad dressing, blue or roquefort cheese, low calorie",0.99999994,"salad dressing, blue or roquefort cheese, low calorie"
"syrups, corn, light","syrups, corn, light",786,"syrups, corn, light",100.0,"syrups, corn, light",1.0000000000000002,"syrups, corn, light",1.0000002,"syrups, corn, light"
"pork, cured, ham and water product, whole, boneless, separable lean only, heated, roasted","pork, cured, ham and water product, whole, boneless, separable lean only, heated, roasted",787,"pork, cured, ham and water product, whole, boneless, separable lean only, heated, roasted",100.0,"pork, cured, ham and water product, whole, boneless, separable lean only, heated, roasted",1.0,"pork, cured, ham and water product, whole, boneless, separable lean only, heated, roasted",1.0000004,"pork, cured, ham and water product, whole, boneless, separable lean only, heated, roasted"
"pork, cured, ham -- water added, whole, boneless, separable lean only, heated, roasted","pork, cured, ham -- water added, whole, boneless, separable lean only, heated, roasted",788,"pork, cured, ham -- water added, whole, boneless, separable lean only, heated, roasted",100.0,"pork, cured, ham -- water added, whole, boneless, separable lean only, heated, roasted",1.0,"pork, cured, ham -- water added, whole, boneless, separable lean only, heated, roasted",1.0000008,"pork, cured, ham -- water added, whole, boneless, separable lean only, heated, roasted"
"pork, cured, ham with natural juices, whole, boneless, separable lean only, heated, roasted","pork, cured, ham with natural juices, whole, boneless, separable lean only, heated, roasted",789,"pork, cured, ham with natural juices, whole, boneless, separable lean only, heated, roasted",100.0,"pork, cured, ham with natural juices, whole, boneless, separable lean only, heated, roasted",1.0,"pork, cured, ham with natural juices, whole, boneless, separable lean only, heated, roasted",0.9999995,"pork, cured, ham with natural juices, whole, boneless, separable lean only, heated, roasted"
tofu yogurt,tofu yogurt,790,tofu yogurt,100.0,tofu yogurt,1.0,tofu yogurt,0.9999997,tofu yogurt
"cheese product, pasteurized process, american, reduced fat, fortified with vitamin d","cheese product, pasteurized process, american, reduced fat, fortified with vitamin d",791,"cheese product, pasteurized process, american, reduced fat, fortified with vitamin d",100.0,"cheese product, pasteurized process, american, reduced fat, fortified with vitamin d",1.0,"cheese product, pasteurized process, american, reduced fat, fortified with vitamin d",1.0000002,"cheese product, pasteurized process, american, reduced fat, fortified with vitamin d"
"rolls, hamburger or hotdog, mixed-grain","rolls, hamburger or hotdog, mixed-grain",792,"rolls, hamburger or hotdog, mixed-grain",100.0,"rolls, hamburger or hotdog, mixed-grain",1.0000000000000002,"rolls, hamburger or hotdog, mixed-grain",0.99999934,"rolls, hamburger or hotdog, mixed-grain"
"frankfurter, meat and poultry, low fat","frankfurter, meat and poultry, low fat",793,"frankfurter, meat and poultry, low fat",100.0,"frankfurter, meat and poultry, low fat",1.0,"frankfurter, meat and poultry, low fat",0.9999999,"frankfurter, meat and poultry, low fat"
"pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, braised","pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, braised",794,"pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, braised",100.0,"pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, braised",1.0,"pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, braised",1.0000001,"pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, braised"
"candies, milk chocolate coated raisins","candies, milk chocolate coated raisins",795,"candies, milk chocolate coated raisins",100.0,"candies, milk chocolate coated raisins",1.0,"candies, milk chocolate coated raisins",1.0000001,"candies, milk chocolate coated raisins"
"egg rolls, pork, refrigerated, heated","egg rolls, pork, refrigerated, heated",796,"egg rolls, pork, refrigerated, heated",100.0,"egg rolls, pork, refrigerated, heated",1.0000000000000002,"egg rolls, pork, refrigerated, heated",1.0000007,"egg rolls, pork, refrigerated, heated"
"candies, fudge, chocolate, prepared-from-recipe","candies, fudge, chocolate, prepared-from-recipe",797,"candies, fudge, chocolate, prepared-from-recipe",100.0,"candies, fudge, chocolate, prepared-from-recipe",1.0000000000000002,"candies, fudge, chocolate, prepared-from-recipe",0.9999998,"candies, fudge, chocolate, prepared-from-recipe"
"snacks, nutri-grain fruit and nut bar","snacks, nutri-grain fruit and nut bar",798,"snacks, nutri-grain fruit and nut bar",100.0,"snacks, nutri-grain fruit and nut bar",1.0,"snacks, nutri-grain fruit and nut bar",1.0000001,"snacks, nutri-grain fruit and nut bar"
"brussels sprouts, frozen, cooked, boiled, drained, without salt","brussels sprouts, frozen, cooked, boiled, drained, without salt",799,"brussels sprouts, frozen, cooked, boiled, drained, without salt",100.0,"brussels sprouts, frozen, cooked, boiled, drained, without salt",1.0,"brussels sprouts, frozen, cooked, boiled, drained, without salt",0.9999998,"brussels sprouts, frozen, cooked, boiled, drained, without salt"
rice and wheat cereal bar,rice and wheat cereal bar,800,rice and wheat cereal bar,100.0,rice and wheat cereal bar,1.0000000000000002,rice and wheat cereal bar,1.0000007,rice and wheat cereal bar
"ravioli, cheese with tomato sauce, frozen, not prepared, includes regular and light entrees","ravioli, cheese with tomato sauce, frozen, not prepared, includes regular and light entrees",801,"ravioli, cheese with tomato sauce, frozen, not prepared, includes regular and light entrees",100.0,"ravioli, cheese with tomato sauce, frozen, not prepared, includes regular and light entrees",1.0000000000000002,"ravioli, cheese with tomato sauce, frozen, not prepared, includes regular and light entrees",1.0000006,"ravioli, cheese with tomato sauce, frozen, not prepared, includes regular and light entrees"
"candies, mars snackfood us, m&m's peanut chocolate candies","candies, mars snackfood us, m&m's peanut chocolate candies",802,"candies, mars snackfood us, m&m's peanut chocolate candies",100.0,"candies, mars snackfood us, m&m's peanut chocolate candies",1.0,"candies, mars snackfood us, m&m's peanut chocolate candies",0.99999994,"candies, mars snackfood us, m&m's peanut chocolate candies"
"fast foods, taco with chicken, lettuce and cheese, soft","fast foods, taco with chicken, lettuce and cheese, soft",803,"fast foods, taco with chicken, lettuce and cheese, soft",100.0,"fast foods, taco with chicken, lettuce and cheese, soft",1.0000000000000002,"fast foods, taco with chicken, lettuce and cheese, soft",1.0000005,"fast foods, taco with chicken, lettuce and cheese, soft"
"beverages, cocoa mix, powder","cocoa mix, powder",804,"cocoa mix, powder",78.04878048780488,"cocoa mix, powder",0.886169317871409,"cocoa mix, powder",0.96778834,"beerwurst, beer salami, pork"
"candies, mounds candy bar","candies, mounds candy bar",805,"candies, mounds candy bar",100.0,"candies, mounds candy bar",1.0,"candies, mounds candy bar",0.9999991,"candies, mounds candy bar"
"mushrooms, canned, drained solids","mushrooms, canned, drained solids",806,"mushrooms, canned, drained solids",100.0,"mushrooms, canned, drained solids",1.0000000000000002,"mushrooms, canned, drained solids",0.99999976,"mushrooms, canned, drained solids"
"soup, onion, canned, condensed","soup, onion, canned, condensed",807,"soup, onion, canned, condensed",100.0,"soup, onion, canned, condensed",1.0000000000000002,"soup, onion, canned, condensed",0.99999934,"soup, onion, canned, condensed"
"spices, nutmeg, ground","spices, nutmeg, ground",808,"spices, nutmeg, ground",100.0,"spices, nutmeg, ground",1.0000000000000002,"spices, nutmeg, ground",0.99999976,"spices, nutmeg, ground"
"cheese, swiss, low fat","cheese, swiss, low fat",809,"cheese, swiss, low fat",100.0,"cheese, swiss, low fat",1.0,"cheese, swiss, low fat",0.99999946,"cheese, swiss, low fat"
"danish pastry, cheese","danish pastry, cheese",810,"danish pastry, cheese",100.0,"danish pastry, cheese",1.0,"danish pastry, cheese",0.9999997,"danish pastry, cheese"
"candies, gumdrops, starch jelly pieces","candies, gumdrops, starch jelly pieces",811,"candies, gumdrops, starch jelly pieces",100.0,"candies, gumdrops, starch jelly pieces",1.0,"candies, gumdrops, starch jelly pieces",0.99999964,"candies, gumdrops, starch jelly pieces"
"restaurant, latino, empanadas, beef, prepared","restaurant, latino, empanadas, beef, prepared",812,"restaurant, latino, empanadas, beef, prepared",100.0,"restaurant, latino, empanadas, beef, prepared",1.0000000000000002,"restaurant, latino, empanadas, beef, prepared",1.0000004,"restaurant, latino, empanadas, beef, prepared"
"cake, angelfood, dry mix, prepared","cake, angelfood, dry mix, prepared",813,"cake, angelfood, dry mix, prepared",100.0,"cake, angelfood, dry mix, prepared",1.0000000000000002,"cake, angelfood, dry mix, prepared",1.0000001,"cake, angelfood, dry mix, prepared"
"creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, fat-free","creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, fat-free",814,"creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, fat-free",100.0,"creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, fat-free",1.0,"creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, fat-free",1.0000002,"creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, fat-free"
