"food_id","food_name","orig_food_id","orig_food_common_name_uncleaned","orig_food_common_name","citation","food_V2_ID"
660,"Pastry","1025","Pastry, garland cake","pastry garland cake","DTU",5202
660,"Pastry","0568","Pastry, napoleon hat","pastry napoleon hat","DTU",5203
660,"Pastry","0986","Plain cake, average values","plain cake average values","DTU",5204
660,"Pastry","0565","Plain cake, chocolate cake","plain cake chocolate cake","DTU",5205
660,"Pastry","0566","Plain cake, frangipani cake","plain cake frangipani cake","DTU",5206
660,"Pastry","0564","Plain cake, lemon cake","plain cake lemon cake","DTU",5207
660,"Pastry","0525","Sponge cake, pound cake","sponge cake pound cake","DTU",5208
660,"Pastry","0573","Swiss roll, apricot stuffing","swiss roll apricot stuffing","DTU",5209
660,"Pastry","0572","Swiss roll, average values","swiss roll average values","DTU",5210
660,"Pastry","0574","Swiss roll, raspberry stuffing","swiss roll raspberry stuffing","DTU",5211
660,"Pastry","18211","Puff pastry, frozen, ready-to-bake, baked","puff pastry frozen ready bake baked","USDA",5212
660,"Pastry","18237","Cream puffs, prepared from recipe, shell (includes eclair)","cream puffs prepared from recipe shell includes eclair","USDA",5213
660,"Pastry","18238","Cream puffs, prepared from recipe, shell, with custard filling","cream puffs prepared from recipe shell with custard filling","USDA",5214
660,"Pastry","18239","Croissants, butter","croissants butter","USDA",5215
660,"Pastry","18240","Croissants, apple","croissants apple","USDA",5216
660,"Pastry","18241","Croissants, cheese","croissants cheese","USDA",5217
660,"Pastry","18244","Danish pastry, cinnamon, enriched","danish pastry cinnamon enriched","USDA",5218
660,"Pastry","18245","Danish pastry, cheese","danish pastry cheese","USDA",5219
660,"Pastry","18246","Danish pastry, fruit, enriched (includes apple, cinnamon, raisin, lemon, raspberry, strawberry)","danish pastry fruit enriched includes apple cinnamon raisin lemon raspberry strawberry","USDA",5220
660,"Pastry","18247","Danish pastry, nut (includes almond, raisin nut, cinnamon nut)","danish pastry nut includes almond raisin nut cinnamon nut","USDA",5221
660,"Pastry","18248","Doughnuts, cake-type, plain (includes unsugared, old-fashioned)","doughnuts cake type plain includes unsugared old fashioned","USDA",5222
660,"Pastry","18249","Doughnuts, cake-type, plain, chocolate-coated or frosted","doughnuts cake type plain chocolate coated frosted","USDA",5223
660,"Pastry","18250","Doughnuts, cake-type, plain, sugared or glazed","doughnuts cake type plain sugared glazed","USDA",5224
660,"Pastry","18251","Doughnuts, cake-type, chocolate, sugared or glazed","doughnuts cake type chocolate sugared glazed","USDA",5225
660,"Pastry","18252","Doughnuts, cake-type, wheat, sugared or glazed","doughnuts cake type wheat sugared glazed","USDA",5226
660,"Pastry","18253","Doughnuts, french crullers, glazed","doughnuts french crullers glazed","USDA",5227
660,"Pastry","18254","Doughnuts, yeast-leavened, with creme filling","doughnuts yeast leavened with creme filling","USDA",5228
660,"Pastry","18255","Doughnuts, yeast-leavened, glazed, enriched (includes honey buns)","doughnuts yeast leavened glazed enriched includes honey buns","USDA",5229
660,"Pastry","18256","Doughnuts, yeast-leavened, with jelly filling","doughnuts yeast leavened with jelly filling","USDA",5230
660,"Pastry","18257","Eclairs, custard-filled with chocolate glaze, prepared from recipe","eclairs custard filled with chocolate glaze prepared from recipe","USDA",5231
660,"Pastry","18258","English muffins, plain, enriched, with ca prop (includes sourdough)","english muffins plain enriched with ca prop includes sourdough","USDA",5232
660,"Pastry","18259","English muffins, plain, toasted, enriched, with calcium propionate (includes sourdough)","english muffins plain toasted enriched with calcium propionate includes sourdough","USDA",5233
660,"Pastry","18260","English muffins, mixed-grain (includes granola)","english muffins mixed grain includes granola","USDA",5234
660,"Pastry","18261","English muffins, mixed-grain, toasted (includes granola)","english muffins mixed grain toasted includes granola","USDA",5235
660,"Pastry","18262","English muffins, raisin-cinnamon (includes apple-cinnamon)","english muffins raisin cinnamon includes apple cinnamon","USDA",5236
660,"Pastry","18263","English muffins, raisin-cinnamon, toasted (includes apple-cinnamon)","english muffins raisin cinnamon toasted includes apple cinnamon","USDA",5237
660,"Pastry","18264","English muffins, wheat","english muffins wheat","USDA",5238
660,"Pastry","18265","English muffins, wheat, toasted","english muffins wheat toasted","USDA",5239
660,"Pastry","18266","English muffins, whole-wheat","english muffins whole wheat","USDA",5240
660,"Pastry","18267","English muffins, whole-wheat, toasted","english muffins whole wheat toasted","USDA",5241
660,"Pastry","18273","Muffins, plain, prepared from recipe, made with low fat (2%) milk","muffins plain prepared from recipe made with low fat 2 milk","USDA",5242
660,"Pastry","18274","Muffins, blueberry, commercially prepared (Includes mini-muffins)","muffins blueberry commercially prepared includes mini muffins","USDA",5243
660,"Pastry","18275","Muffins, blueberry, dry mix","muffins blueberry dry mix","USDA",5244
660,"Pastry","18277","Muffins, blueberry, toaster-type","muffins blueberry toaster type","USDA",5245
660,"Pastry","18278","Muffins, blueberry, prepared from recipe, made with low fat (2%) milk","muffins blueberry prepared from recipe made with low fat 2 milk","USDA",5246
660,"Pastry","18279","Muffins, corn, commercially prepared","muffins corn commercially prepared","USDA",5247
660,"Pastry","18280","Muffins, corn, dry mix, prepared","muffins corn dry mix prepared","USDA",5248
660,"Pastry","18281","Muffins, corn, toaster-type","muffins corn toaster type","USDA",5249
660,"Pastry","18282","Muffins, corn, prepared from recipe, made with low fat (2%) milk","muffins corn prepared from recipe made with low fat 2 milk","USDA",5250
660,"Pastry","18283","Muffins, oat bran","muffins oat bran","USDA",5251
660,"Pastry","18284","Muffins, wheat bran, dry mix","muffins wheat bran dry mix","USDA",5252
660,"Pastry","18286","Muffins, wheat bran, toaster-type with raisins","muffins wheat bran toaster type with raisins","USDA",5253
660,"Pastry","18337","Puff pastry, frozen, ready-to-bake","puff pastry frozen ready bake","USDA",5254
660,"Pastry","18339","Popovers, dry mix, enriched","popovers dry mix enriched","USDA",5255
660,"Pastry","18354","Strudel, apple","strudel apple","USDA",5256
660,"Pastry","18355","Sweet rolls, cheese","sweet rolls cheese","USDA",5257
660,"Pastry","18356","Sweet rolls, cinnamon, commercially prepared with raisins","sweet rolls cinnamon commercially prepared with raisins","USDA",5258
660,"Pastry","18357","Sweet rolls, cinnamon, refrigerated dough with frosting","sweet rolls cinnamon refrigerated dough with frosting","USDA",5259
660,"Pastry","18358","Sweet rolls, cinnamon, refrigerated dough with frosting, baked","sweet rolls cinnamon refrigerated dough with frosting baked","USDA",5260
660,"Pastry","18361","Toaster pastries, brown-sugar-cinnamon","toaster pastries brown sugar cinnamon","USDA",5261
660,"Pastry","18362","Toaster pastries, fruit (includes apple, blueberry, cherry, strawberry)","toaster pastries fruit includes apple blueberry cherry strawberry","USDA",5262
660,"Pastry","18386","Muffins, blueberry, toaster-type, toasted","muffins blueberry toaster type toasted","USDA",5263
660,"Pastry","18388","Muffins, wheat bran, toaster-type with raisins, toasted","muffins wheat bran toaster type with raisins toasted","USDA",5264
660,"Pastry","18430","Danish pastry, cinnamon, unenriched","danish pastry cinnamon unenriched","USDA",5265
660,"Pastry","18431","Danish pastry, fruit, unenriched (includes apple, cinnamon, raisin, strawberry)","danish pastry fruit unenriched includes apple cinnamon raisin strawberry","USDA",5266
660,"Pastry","18433","Danish pastry, lemon, unenriched","danish pastry lemon unenriched","USDA",5267
660,"Pastry","18435","Danish pastry, raspberry, unenriched","danish pastry raspberry unenriched","USDA",5268
660,"Pastry","18436","Doughnuts, yeast-leavened, glazed, unenriched (includes honey buns)","doughnuts yeast leavened glazed unenriched includes honey buns","USDA",5269
660,"Pastry","18437","English muffins, plain, enriched, without calcium propionate(includes sourdough)","english muffins plain enriched without calcium propionateincludes sourdough","USDA",5270
660,"Pastry","18438","English muffins, plain, unenriched, with calcium propionate (includes sourdough)","english muffins plain unenriched with calcium propionate includes sourdough","USDA",5271
660,"Pastry","18439","English muffins, plain, unenriched, without calcium propionate (includes sourdough)","english muffins plain unenriched without calcium propionate includes sourdough","USDA",5272
660,"Pastry","18447","Popovers, dry mix, unenriched","popovers dry mix unenriched","USDA",5273
660,"Pastry","18475","Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Apple cinnamon","toaster pastries kellogg kellogg's pop tarts apple cinnamon","USDA",5274
660,"Pastry","18476","Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Blueberry","toaster pastries kellogg kellogg's pop tarts blueberry","USDA",5275
660,"Pastry","18477","Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted blueberry","toaster pastries kellogg kellogg's pop tarts frosted blueberry","USDA",5276
660,"Pastry","18478","Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Brown sugar cinnamon","toaster pastries kellogg kellogg's pop tarts brown sugar cinnamon","USDA",5277
660,"Pastry","18479","Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted brown sugar cinnamon","toaster pastries kellogg kellogg's pop tarts frosted brown sugar cinnamon","USDA",5278
660,"Pastry","18480","Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Cherry","toaster pastries kellogg kellogg's pop tarts cherry","USDA",5279
660,"Pastry","18481","Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted cherry","toaster pastries kellogg kellogg's pop tarts frosted cherry","USDA",5280
660,"Pastry","18482","Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted chocolate fudge","toaster pastries kellogg kellogg's pop tarts frosted chocolate fudge","USDA",5281
660,"Pastry","18483","Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted chocolate vanilla creme","toaster pastries kellogg kellogg's pop tarts frosted chocolate vanilla creme","USDA",5282
660,"Pastry","18484","Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted grape","toaster pastries kellogg kellogg's pop tarts frosted grape","USDA",5283
660,"Pastry","18486","Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted raspberry","toaster pastries kellogg kellogg's pop tarts frosted raspberry","USDA",5284
660,"Pastry","18487","Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, S'mores","toaster pastries kellogg kellogg's pop tarts s'mores","USDA",5285
660,"Pastry","18488","Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Strawberry","toaster pastries kellogg kellogg's pop tarts strawberry","USDA",5286
660,"Pastry","18489","Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted strawberry","toaster pastries kellogg kellogg's pop tarts frosted strawberry","USDA",5287
660,"Pastry","18490","Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted wild berry","toaster pastries kellogg kellogg's pop tarts frosted wild berry","USDA",5288
660,"Pastry","18494","Toaster Pastries, KELLOGG, KELLOGG'S LOW FAT POP TARTS, Frosted brown sugar cinnamon","toaster pastries kellogg kellogg's low fat pop tarts frosted brown sugar cinnamon","USDA",5289
660,"Pastry","18495","Toaster Pastries, KELLOGG, KELLOGG'S LOW FAT POP TARTS, Frosted chocolate fudge","toaster pastries kellogg kellogg's low fat pop tarts frosted chocolate fudge","USDA",5290
660,"Pastry","18496","Toaster Pastries, KELLOGG, KELLOGG'S LOW FAT POP TARTS, Strawberry","toaster pastries kellogg kellogg's low fat pop tarts strawberry","USDA",5291
660,"Pastry","18497","Toaster Pastries, KELLOGG, KELLOGG'S LOW FAT POP TARTS, Frosted strawberry","toaster pastries kellogg kellogg's low fat pop tarts frosted strawberry","USDA",5292
660,"Pastry","18508","KELLOGG'S Pop-Tarts Pastry Swirls, Apple Cinnamon Danish","kellogg's pop tarts pastry swirls apple cinnamon danish","USDA",5293
660,"Pastry","18509","KELLOGG'S Pop-Tarts Pastry Swirls, Strawberry Danish","kellogg's pop tarts pastry swirls strawberry danish","USDA",5294
660,"Pastry","18510","KELLOGG'S Pop-Tarts Pastry Swirls, Cheese Danish","kellogg's pop tarts pastry swirls cheese danish","USDA",5295
660,"Pastry","18566","Artificial Blueberry Muffin Mix, dry","artificial blueberry muffin mix dry","USDA",5296
660,"Pastry","18610","CONTINENTAL MILLS, KRUSTEAZ Almond Poppyseed Muffin Mix, Artificially Flavored, dry","continental mills krusteaz almond poppyseed muffin mix artificially flavored dry","USDA",5297
660,"Pastry","18632","PILLSBURY, Traditional Fudge Brownie Mix, dry","pillsbury traditional fudge brownie mix dry","USDA",5298
660,"Pastry","18635","PILLSBURY, Cinnamon Rolls with Icing, refrigerated dough","pillsbury cinnamon rolls with icing refrigerated dough","USDA",5299
660,"Pastry","18639","GEORGE WESTON BAKERIES, Thomas English Muffins","george weston bakeries thomas english muffins","USDA",5300
660,"Pastry","18640","HEINZ, WEIGHT WATCHER, Chocolate Eclair, frozen","heinz weight watcher chocolate eclair frozen","USDA",5301
660,"Pastry","18938","Toaster Pastries, fruit, frosted (include apples, blueberry, cherry, strawberry)","toaster pastries fruit frosted include apples blueberry cherry strawberry","USDA",5302
660,"Pastry","18939","Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)","toaster pastries fruit toasted include apple blueberry cherry strawberry","USDA",5303
660,"Pastry","18940","Muffin, blueberry, commercially prepared, low-fat","muffin blueberry commercially prepared low fat","USDA",5304
660,"Pastry","18956","Keikitos (muffins), Latino bakery item","keikitos muffins latino bakery item","USDA",5305
660,"Pastry","18959","Pastry, Pastelitos de Guava (guava pastries)","pastry pastelitos de guava guava pastries","USDA",5306
660,"Pastry","18969","Cream puff, eclair, custard or cream filled, iced","cream puff eclair custard cream filled iced","USDA",5307
660,"Pastry","19186","Desserts, apple crisp, prepared-from-recipe","desserts apple crisp prepared from recipe","USDA",5308
660,"Pastry","21015","Fast foods, danish pastry, cheese","fast danish pastry cheese","USDA",5309
660,"Pastry","21016","Fast foods, danish pastry, cinnamon","fast danish pastry cinnamon","USDA",5310
660,"Pastry","21017","Fast foods, danish pastry, fruit","fast danish pastry fruit","USDA",5311
660,"Pastry","21019","Fast foods, english muffin, with butter","fast english muffin with butter","USDA",5312
660,"Pastry","21027","Fast foods, brownie","fast brownie","USDA",5313
660,"Pastry","21318","McDONALD'S, Deluxe Warm Cinnamon Roll","mcdonald's deluxe warm cinnamon roll","USDA",5314
660,"Pastry","21322","McDONALD'S, Warm Cinnamon Roll","mcdonald's warm cinnamon roll","USDA",5315
660,"Pastry","21324","McDONALD'S, Baked Apple Pie","mcdonald's baked apple pie","USDA",5316
660,"Pastry","21388","Fast foods, miniature cinnamon rolls","fast miniature cinnamon rolls","USDA",5317
660,"Pastry","21408","McDONALD'S, English Muffin","mcdonald's english muffin","USDA",5318
661,"Dragée","2009","Dragee, average values","dragee average values","DTU",5319
661,"Dragée","2007","Dragee, liquorice","dragee liquorice","DTU",5320
